id,front,back,example
122,ज़रूरत होना,किसी चीज की आवश्यकता को आवश्यक या अनिवार्य समझना।,जलवायु परिवर्तन से निपटने के लिए तत्काल अंतरराष्ट्रीय सहयोग और राजनीतिक प्रतिबद्धता की आवश्यकता है।
123,अनुसंधान,नए तथ्यों को स्थापित करने के लिए व्यवस्थित जांच।,नई संक्रामक बीमारियों से निपटने के लिए चिकित्सा अनुसंधान में महत्वपूर्ण निवेश की आवश्यकता है।
124,संसाधन,एक ऐसी वस्तु जिसका उपयोग किसी उद्देश्य के लिए किया जा सके।,दीर्घकालिक स्थिरता सुनिश्चित करने के लिए देशों को अपने प्राकृतिक संसाधनों का जिम्मेदारीपूर्वक प्रबंधन करना चाहिए।
125,जवाब देना,किसी बात पर प्रतिक्रिया देना या जवाब देना।,प्राकृतिक आपदाओं के दौरान सरकारों को हताहतों और पीड़ा को कम करने के लिए तुरंत कार्रवाई करनी चाहिए।
126,परिणाम,किसी क्रिया के परिणामस्वरूप उत्पन्न होने वाली कोई चीज।,खराब खान-पान और गतिहीन जीवनशैली अक्सर गंभीर दीर्घकालिक स्वास्थ्य समस्याओं का कारण बनती हैं।
127,बनाए रखना,किसी चीज को अपने पास रखना या थामे रखना।,प्रतिस्पर्धी बाजारों में प्रतिभाशाली कर्मचारियों को बनाए रखने के लिए कंपनियों को बेहतर रणनीतियां विकसित करनी होंगी।
128,प्रकट करना,किसी छिपी हुई बात को सबके सामने लाना।,हाल के शोध से आय असमानता और खराब स्वास्थ्य परिणामों के बीच एक मजबूत संबंध का पता चलता है।
129,भूमिका,किसी व्यक्ति या वस्तु का कार्य या स्थान।,सामाजिक असमानता को कम करने और सामाजिक गतिशीलता को बढ़ावा देने में शिक्षा महत्वपूर्ण भूमिका निभाती है।
130,ग्रामीण,शहरों के बजाय ग्रामीण इलाकों से संबंधित।,ग्रामीण समुदायों को अक्सर शहरी आबादी के समान शैक्षिक संसाधनों तक पहुंच का अभाव होता है।
131,क्षेत्र,अर्थव्यवस्था या समाज का एक विशिष्ट भाग।,नागरिकों को आवश्यक सेवाएं प्रदान करने में सार्वजनिक क्षेत्र की महत्वपूर्ण भूमिका होती है।
132,महत्वपूर्ण,इतना महत्वपूर्ण या बड़ा कि उसका प्रभाव पड़ सके।,हाल के दशकों में अपराध दर में सांख्यिकीय रूप से महत्वपूर्ण कमी आई है।
133,समाज,एक ऐसा समुदाय जहां लोग एक साथ रहते हैं।,एक निष्पक्ष और न्यायपूर्ण समाज को अपने सभी नागरिकों के लिए समान अवसर सुनिश्चित करने चाहिए।
134,समाधान,किसी समस्या को हल करने का एक तरीका।,वैश्विक जलवायु परिवर्तन के दीर्घकालिक समाधान खोजने के लिए अंतर्राष्ट्रीय सहयोग आवश्यक है।
135,स्रोत,किसी चीज का स्रोत या आपूर्ति।,शोधार्थियों को शैक्षणिक कार्यों में साक्ष्य प्रस्तुत करते समय विश्वसनीय स्रोतों का हवाला देना चाहिए।
136,मानक,अपेक्षित गुणवत्ता या उपलब्धि का स्तर।,राष्ट्रीय आर्थिक प्रतिस्पर्धात्मकता में सुधार के लिए शैक्षिक मानकों को बढ़ाना आवश्यक माना जाता है।
137,रणनीति,एक ऐसी योजना जो दीर्घकालिक लक्ष्य को प्राप्त करने के लिए बनाई गई हो।,सरकार ने मोटापे के बढ़ते स्तर से निपटने के लिए एक नई राष्ट्रीय रणनीति का अनावरण किया है।
138,संरचना,किसी वस्तु में भागों की व्यवस्थित व्यवस्था।,कठोर सामाजिक संरचनाएं सामाजिक उत्थान को रोक सकती हैं और असमानता को कायम रख सकती हैं।
139,सुझाव देना,किसी विचार या संभावना को प्रस्तुत करना।,साक्ष्य बताते हैं कि प्रारंभिक बचपन की शिक्षा संज्ञानात्मक विकास के लिए स्थायी लाभ प्रदान करती है।
140,सहायता,किसी बात में सहायता देना या उसके पक्ष में तर्क देना।,आर्थिक मंदी के दौरान छोटे व्यवसायों के लिए सरकारी वित्तीय सहायता अत्यंत महत्वपूर्ण है।
141,बनाए रखना,किसी चीज को लंबे समय तक बनाए रखना या जारी रखना।,पर्यावरण को नुकसान पहुंचाए बिना आर्थिक विकास को बनाए रखने वाली नीतियों को अपनाना अत्यंत महत्वपूर्ण है।
142,प्रणाली,परस्पर संबंधित तत्वों का एक संगठित समूह।,एक स्वस्थ और उत्पादक आबादी को बनाए रखने के लिए अच्छी तरह से वित्त पोषित स्वास्थ्य सेवा प्रणाली आवश्यक है।
143,लक्ष्य,एक ऐसा उद्देश्य या समूह जिसका लक्ष्य विशेष रूप से निर्धारित हो।,देशों को 2050 तक ग्रीनहाउस गैस उत्सर्जन को कम करने के लिए महत्वाकांक्षी लक्ष्य निर्धारित करने होंगे।
144,तकनीकी,वैज्ञानिक ज्ञान को व्यावहारिक उद्देश्यों के लिए लागू करना।,प्रौद्योगिकी में हुई प्रगति ने दुनिया में कहीं भी जानकारी प्राप्त करना संभव बना दिया है।
145,झुकाव होना,किसी चीज के प्रति सामान्य झुकाव होना।,धनी देशों में विकासशील देशों की तुलना में प्रति व्यक्ति कार्बन उत्सर्जन अधिक होता है।
146,लिखित,घटनाओं की व्याख्या करने के लिए उपयोग की जाने वाली विचारों की एक प्रणाली।,डार्विन के विकासवाद के सिद्धांत ने पृथ्वी पर जीवन के बारे में हमारी समझ को मौलिक रूप से बदल दिया।
147,परंपरागत,सदियों से चली आ रही परंपराओं और रीति-रिवाजों पर आधारित।,वैश्वीकरण ने कई समाजों में पारंपरिक मूल्यों और सांस्कृतिक पहचानों को चुनौती दी है।
148,परिवर्तन,किसी चीज के रूप या प्रकृति को पूरी तरह से बदल देना।,डिजिटल तकनीक में लोगों के काम करने और संवाद करने के तरीके को बदलने की शक्ति है।
149,रुझान,किसी चीज के विकास की सामान्य दिशा।,शहरीकरण की ओर वैश्विक रुझान आने वाले दशकों में धीमा होने के कोई संकेत नहीं दिखाता है।
150,शहरी,किसी शहर से संबंधित या उसकी विशेषता बताने वाला।,तीव्र शहरी विकास ने सार्वजनिक परिवहन अवसंरचना पर भारी दबाव डाला है।
151,कीमत,किसी वस्तु को दिया जाने वाला महत्व या मूल्य।,समानता और न्याय जैसे मूलभूत मूल्य अधिकांश आधुनिक लोकतांत्रिक संविधानों का आधार हैं।
152,अलग होना,परिस्थितियों के अनुसार भिन्न होना या बदलना।,विभिन्न देशों में जीवन प्रत्याशा आय और स्वास्थ्य सेवा की गुणवत्ता के आधार पर काफी भिन्न होती है।
153,पीड़ित,अपराध या दुर्भाग्य से पीड़ित व्यक्ति।,घरेलू हिंसा के पीड़ितों को उबरने में मदद करने के लिए पर्याप्त सहायता प्रणाली मौजूद होनी चाहिए।
154,कल्याण,"किसी व्यक्ति का स्वास्थ्य, खुशी और खुशहाली।",कल्याणकारी राज्य बेरोजगारी या बीमारी के समय नागरिकों को सुरक्षा प्रदान करता है।
155,पहुँच,किसी चीज को प्राप्त करने या उपयोग करने की क्षमता या अधिकार।,स्वास्थ्य सेवाओं तक समान पहुंच सुनिश्चित करना किसी भी न्यायपूर्ण सरकार का मूलभूत दायित्व है।
156,अनुकूल बनाना,नई परिस्थितियों या स्थितियों के अनुरूप ढलना।,प्रतिस्पर्धा में बने रहने के लिए व्यवसायों को लगातार तेजी से बदलती बाजार स्थितियों के अनुरूप ढलना होगा।
157,पता,किसी समस्या से निपटना या उसके बारे में बात करना।,नीति निर्माताओं को प्रमुख शहरों में बढ़ती बेघरता की समस्या का तत्काल समाधान करना चाहिए।
158,पर्याप्त,किसी विशेष उद्देश्य के लिए संतोषजनक या पर्याप्त।,प्रत्येक बच्चे को पर्याप्त स्तर की शिक्षा और पोषण प्राप्त करने का अधिकार है।
159,एजेंसी,किसी अन्य संगठन की ओर से कार्य करने वाला संगठन; स्वायत्तता।,पर्यावरण संरक्षण मामलों की देखरेख के लिए विशेष रूप से एक सरकारी एजेंसी की स्थापना की गई थी।
160,बहस,किसी बात के समर्थन में तर्क प्रस्तुत करना।,कई अर्थशास्त्री यह तर्क देते हैं कि मुक्त व्यापार से विकासशील और विकसित दोनों देशों को लाभ होता है।
161,जागरूक,किसी बात का ज्ञान या चेतना होना।,युवा पीढ़ी अपने भविष्य पर जलवायु परिवर्तन के परिणामों के बारे में तेजी से जागरूक हो रही है।
162,संतुलन,एक समान वितरण या स्थिर संतुलन।,एक संतुलित दृष्टिकोण की आवश्यकता है जो पर्यावरण की रक्षा करते हुए आर्थिक विकास को बढ़ावा दे।
163,रुकावट,कोई ऐसी चीज जो पहुंच या प्रगति को रोकती है।,वित्तीय बाधाएं अभी भी कई प्रतिभाशाली छात्रों को उच्च शिक्षा प्राप्त करने से रोक रही हैं।
164,व्यवहार,किसी व्यक्ति या जीव के व्यवहार करने का तरीका।,शैक्षिक कार्यक्रम व्यवहार में प्रभावी परिवर्तन ला सकते हैं और स्वस्थ जीवनशैली के विकल्पों को बढ़ावा दे सकते हैं।
165,बजट,किसी निश्चित अवधि के लिए आय और व्यय का अनुमान।,सरकारों को राष्ट्रीय बजट का पर्याप्त हिस्सा सार्वजनिक शिक्षा के लिए आवंटित करना चाहिए।
166,पूंजी,आय उत्पन्न करने के लिए प्रयुक्त धन; किसी देश की सरकार का केंद्र।,शिक्षा के माध्यम से मानव पूंजी में निवेश करने से दीर्घकालिक आर्थिक लाभ महत्वपूर्ण रूप से प्राप्त होते हैं।
167,चार्ट,डेटा का दृश्य निरूपण; डेटा रिकॉर्ड करना।,यह चार्ट 1980 से 2020 तक वैश्विक औसत तापमान में लगातार वृद्धि को दर्शाता है।
168,पसंद,उपलब्ध विकल्पों में से चयन किया गया।,"सरकारों को व्यक्तिगत पसंद का सम्मान करना चाहिए, साथ ही यह सुनिश्चित करना चाहिए कि नागरिकों को पर्याप्त जानकारी मिले।"
169,इकट्ठा करना,वस्तुओं या सूचनाओं को एकत्रित करना।,सांख्यिकीय विश्वसनीयता सुनिश्चित करने के लिए शोधकर्ता हजारों प्रतिभागियों से डेटा एकत्र करते हैं।
170,प्रतिबद्ध,किसी कार्य के प्रति स्वयं को समर्पित करना या प्रतिज्ञा करना।,देशों को ग्रीनहाउस गैस उत्सर्जन में उल्लेखनीय कमी लाने के लिए बाध्यकारी समझौतों के प्रति प्रतिबद्ध होना चाहिए।
171,बातचीत करना,जानकारी को प्रभावी ढंग से साझा करने या आदान-प्रदान करने के लिए।,स्पष्ट और प्रभावी ढंग से संवाद करने की क्षमता शैक्षणिक और व्यावसायिक जीवन में आवश्यक है।
172,पूरा,एक ही लक्ष्य के लिए दूसरों से प्रतिस्पर्धा करना।,वैश्विक अर्थव्यवस्था में प्रभावी ढंग से प्रतिस्पर्धा करने के लिए देशों को शिक्षा और नवाचार में निवेश करना होगा।
173,टकराव,एक गंभीर मतभेद या लंबा संघर्ष।,सशस्त्र संघर्ष के कारण दुनिया के विभिन्न क्षेत्रों में लाखों लोग विस्थापित हो रहे हैं।
174,अनुबंध,पक्षों के बीच एक औपचारिक कानूनी समझौता।,कर्मचारियों को किसी भी दस्तावेज पर हस्ताक्षर करने से पहले रोजगार अनुबंध को ध्यानपूर्वक पढ़ना चाहिए।
175,सामना करना,किसी कठिन परिस्थिति से प्रभावी ढंग से निपटना।,कई समुदाय प्राकृतिक आपदाओं की बढ़ती आवृत्ति से निपटने के लिए संघर्ष कर रहे हैं।
176,भ्रष्ट,बेईमान या लाभ के लिए अनैतिक रूप से कार्य करने को तैयार।,"भ्रष्ट अधिकारी जो सार्वजनिक धन का दुरुपयोग करते हैं, वे सरकार पर नागरिकों के भरोसे को कमजोर करते हैं।"
177,लागत,किसी चीज को खरीदने या करने के लिए आवश्यक राशि।,जीवनयापन की बढ़ती लागत ने कम आय वाले परिवारों के लिए आवास वहन करना दिन-प्रतिदिन कठिन बना दिया है।
178,अपराध,कानून द्वारा दंडनीय एक अवैध कृत्य।,हिंसक अपराधों की दर को कम करने के लिए गरीबी के मूल कारणों का समाधान करना आवश्यक है।
179,संकट,अत्यंत कठिनाई या खतरे का समय।,2008 के वैश्विक वित्तीय संकट ने यह प्रदर्शित किया कि आधुनिक अर्थव्यवस्थाएं कितनी परस्पर जुड़ी हुई हैं।
180,गंभीर,इसमें गहन विश्लेषण शामिल है; यह अत्यंत महत्वपूर्ण है।,शैक्षणिक और व्यावसायिक जीवन में जटिल मुद्दों का विश्लेषण करने के लिए आलोचनात्मक सोच एक आवश्यक कौशल है।
181,घटाना,आकार या मात्रा में छोटा होना या छोटा करना।,विश्व स्तर पर अत्यधिक गरीबी में रहने वाले लोगों की संख्या में लगातार कमी आई है।
182,प्रजातंत्र,निर्वाचित प्रतिनिधियों द्वारा संचालित शासन प्रणाली।,एक जीवंत लोकतंत्र अच्छी तरह से सूचित नागरिकों और स्वतंत्र प्रेस पर निर्भर करता है।
183,पता लगाना,किसी चीज की उपस्थिति का पता लगाना या उसकी पहचान करना।,उन्नत स्क्रीनिंग उपकरणों की मदद से कुछ प्रकार के कैंसर का पता प्रारंभिक और अधिक उपचार योग्य अवस्था में लगाया जा सकता है।
184,बीमारी,संक्रमण या खराबी के कारण होने वाली बीमारी।,संक्रामक रोगों के प्रसार को रोकने के लिए सार्वजनिक स्वास्थ्य अवसंरचना में महत्वपूर्ण निवेश की आवश्यकता है।
185,घरेलू,अपने घर या अपने देश से संबंधित।,घरेलू नीतिगत निर्णयों का किसी राष्ट्र की अंतरराष्ट्रीय प्रतिष्ठा पर महत्वपूर्ण प्रभाव पड़ सकता है।
186,हावी होना,दूसरों पर सबसे अधिक शक्ति या प्रभाव रखना।,कुछ ही बहुराष्ट्रीय निगम खाद्य उत्पादन के वैश्विक व्यापार पर हावी हैं।
187,अर्थव्यवस्था,किसी देश में उत्पादन और उपभोग की व्यवस्था।,राष्ट्रीय अर्थव्यवस्था में विविधता लाने से किसी देश की वस्तु कीमतों में होने वाले अचानक उतार-चढ़ाव के प्रति संवेदनशीलता कम हो जाती है।
188,उत्सर्जन,वायुमंडल में गैस का उत्पादन और उत्सर्जन।,कार्बन उत्सर्जन को कम करना जलवायु परिवर्तन से निपटने के अंतरराष्ट्रीय प्रयासों का केंद्रबिंदु है।
189,लागू,किसी कानून या नियम का पालन कराने के लिए बाध्य करना।,"पर्याप्त संसाधनों के बिना, सरकारें पर्यावरण संरक्षण कानूनों को प्रभावी ढंग से लागू नहीं कर सकतीं।"
190,पहचान करना,किसी चीज की पहचान करना या उसकी पहचान स्थापित करना।,इस अध्ययन का उद्देश्य युवा बेरोजगारी के बढ़ते स्तर में योगदान देने वाले प्रमुख कारकों की पहचान करना है।
191,निरीक्षण,किसी चीज को ध्यान से देखना या उस पर गौर करना।,वैज्ञानिक पारिस्थितिक तंत्रों को बेहतर ढंग से समझने के लिए प्राकृतिक आवासों में जानवरों के व्यवहार का अवलोकन करते हैं।
192,वर्ग,समान गुणों वाली वस्तुओं का एक वर्ग या समूह।,"रिपोर्ट में कचरे को तीन मुख्य श्रेणियों में विभाजित किया गया है: पुनर्चक्रण योग्य, जैविक और खतरनाक।"
193,सिद्धांत,व्यवहार को निर्देशित करने वाला एक मूलभूत सत्य या नियम।,समानता का सिद्धांत अंतरराष्ट्रीय मानवाधिकार कानून और लोकतांत्रिक शासन का आधार है।
194,प्रकाशित,किसी सूचना या कार्य को जनता के लिए उपलब्ध कराना।,वैज्ञानिक ज्ञान में योगदान देने के लिए शोधकर्ताओं को अपने निष्कर्ष विश्वसनीय पत्रिकाओं में प्रकाशित करने चाहिए।
195,कुछ नया,नए विचारों या विधियों को प्रस्तुत करना।,"जो कंपनियां नवाचार करने में विफल रहती हैं, उन्हें बाजार में अधिक चुस्त प्रतिद्वंद्वियों से पिछड़ने का खतरा रहता है।"
196,एकीकृत करें,भागों को मिलाकर एक संपूर्ण बनाना।,शरणार्थियों को उनके मेजबान समुदायों में एकीकृत होने में मदद करने के लिए प्रभावी नीतियों की आवश्यकता है।
197,आवंटित,किसी विशिष्ट उद्देश्य के लिए संसाधनों का वितरण करना।,सरकारों को सार्वजनिक स्वास्थ्य सेवाओं के रखरखाव और सुधार के लिए पर्याप्त धनराशि आवंटित करनी चाहिए।
198,कोआर्डिनेट,लोगों या समूहों को एक साथ काम करने के लिए संगठित करना।,आपदा राहत प्रयासों की प्रभावशीलता को अधिकतम करने के लिए अंतर्राष्ट्रीय एजेंसियों को उनमें समन्वय स्थापित करना चाहिए।
199,बहस,विरोधी दृष्टिकोणों पर एक औपचारिक चर्चा।,अर्थशास्त्रियों के बीच असमानता पर वैश्वीकरण के दीर्घकालिक प्रभावों को लेकर लगातार बहस चल रही है।
200,अनावृत करना,किसी चीज को उजागर करना या उससे सुरक्षाहीन छोड़ देना।,मीडिया में हिंसा के संपर्क में आने वाले बच्चों में नुकसान के प्रति असंवेदनशीलता विकसित हो सकती है।
201,तेजी लाने,गति या दर में वृद्धि होना।,तकनीकी नवाचार ने कई विकासशील देशों में आर्थिक विकास को गति दी है।
202,समायोजित करना,आवश्यकताओं के लिए स्थान प्रदान करना या उनके अनुरूप ढलना।,बढ़ती शहरी आबादी को समायोजित करने के लिए शहरों को बुनियादी ढांचे का विस्तार करना होगा।
203,जमा करो,समय के साथ धीरे-धीरे इकट्ठा होना या बढ़ना।,विकसित देशों में परिवारों में पीढ़ियों के दौरान अधिक धन संचित करने की प्रवृत्ति होती है।
204,स्वीकार करना,किसी चीज के अस्तित्व को पहचानना या स्वीकार करना।,सरकारों को सामाजिक असमानता को बढ़ावा देने में गरीबी की भूमिका को स्वीकार करना चाहिए।
205,अधिग्रहण,किसी चीज को प्राप्त करने या हासिल करने की क्रिया।,प्रारंभिक भाषा अधिग्रहण बच्चे की दीर्घकालिक शैक्षणिक सफलता के लिए महत्वपूर्ण है।
206,हानिकर,हानिकारक या प्रतिकूल प्रभाव वाला।,प्रदूषण के लंबे समय तक संपर्क में रहने से सार्वजनिक स्वास्थ्य पर प्रतिकूल प्रभाव पड़ सकता है।
207,वकील,किसी मुद्दे या नीति का सार्वजनिक रूप से समर्थन करना।,कई शिक्षाविद सीखने के परिणामों में सुधार के लिए कक्षाओं में छात्रों की संख्या कम रखने की वकालत करते हैं।
208,कम,किसी पीड़ा या समस्या की गंभीरता को कम करना।,विदेशी सहायता कार्यक्रमों का उद्देश्य विश्व के सबसे कम विकसित देशों में गरीबी को कम करना है।
209,महत्वाकांक्षी,चुनौतीपूर्ण लक्ष्यों को प्राप्त करने की प्रबल इच्छा रखना।,सरकार ने 2030 तक कार्बन उत्सर्जन को 50% तक कम करने का महत्वाकांक्षी लक्ष्य निर्धारित किया है।
210,बढ़ाना,किसी चीज की शक्ति या प्रभाव को बढ़ाना।,"सोशल मीडिया सार्वजनिक चर्चा को बढ़ावा दे सकता है, लेकिन साथ ही गलत सूचनाओं को भी तेजी से फैला सकता है।"
211,अंदाज़ा लगाना,किसी घटना के घटित होने से पहले ही उसकी अपेक्षा करना या भविष्यवाणी करना।,नीति निर्माताओं को सार्वजनिक सेवाओं की योजना बनाते समय भविष्य में होने वाले जनसांख्यिकीय परिवर्तनों का अनुमान लगाना चाहिए।
212,प्रकट,स्पष्ट रूप से दिखाई देने वाला या प्रत्यक्ष; सत्य प्रतीत होने वाला।,यह स्पष्ट है कि गुणवत्तापूर्ण शिक्षा तक पहुंच सामाजिक वर्गों के बीच असमान बनी हुई है।
213,गुण,किसी चीज को किसी कारक के कारण उत्पन्न मानना।,शोधकर्ताओं का मानना ​​है कि मोटापे में वृद्धि का मुख्य कारण खराब खान-पान की आदतें और शारीरिक निष्क्रियता है।
214,स्वायत्त,बाह्य नियंत्रण के बिना स्वतंत्र रूप से कार्य करना।,स्वायत्त वाहनों से वैश्विक परिवहन उद्योग में क्रांतिकारी बदलाव आने की उम्मीद है।
215,जैव विविधता,किसी पर्यावास में पौधों और जीवों की विविधता।,वनों की कटाई उष्णकटिबंधीय वर्षावनों में जैव विविधता के लिए एक महत्वपूर्ण खतरा है।
216,बोझ,भारी बोझ या जिम्मेदारी; अत्यधिक भार डालना।,स्वास्थ्य सेवाओं की बढ़ती लागत व्यक्तियों और सरकारों दोनों पर काफी बोझ डालती है।
217,क्षमता,किसी वस्तु की अधिकतम धारण क्षमता या कार्यक्षमता।,जलवायु परिवर्तन से प्रभावी ढंग से निपटने के लिए विकासशील देशों को अपनी संस्थागत क्षमता का निर्माण करना होगा।
218,कार्बन पदचिह्न,किसी संस्था द्वारा उत्पादित कुल ग्रीनहाउस गैसें।,शाकाहारी भोजन अपनाने से व्यक्ति अपने कार्बन फुटप्रिंट को काफी हद तक कम कर सकते हैं।
219,दीर्घकालिक,लंबे समय तक बने रहने वाला; लगातार घटित होने वाला।,ग्रामीण क्षेत्रों में दीर्घकालिक बेरोजगारी व्यापक गरीबी और सामाजिक बहिष्कार में योगदान देती है।
220,नागरिक,नागरिकों और उनके दायित्वों से संबंधित।,एक स्वस्थ और सुचारू रूप से चलने वाले लोकतंत्र को बनाए रखने के लिए नागरिक भागीदारी आवश्यक है।
221,सहयोग,किसी लक्ष्य को प्राप्त करने के लिए दूसरों के साथ मिलकर काम करना।,जलवायु परिवर्तन जैसी वैश्विक चुनौतियों से निपटने के लिए अंतरराष्ट्रीय सहयोग आवश्यक है।
222,क्षमता,किसी कार्य को प्रभावी ढंग से करने की क्षमता।,नियोक्ता पारंपरिक शैक्षणिक योग्यताओं के साथ-साथ डिजिटल दक्षता को भी तेजी से महत्व दे रहे हैं।
223,अनुपालन,"नियमों, मानकों या कानूनों का पालन करना।",सतत औद्योगिक विकास के लिए पर्यावरण नियमों का कड़ाई से पालन करना आवश्यक है।
224,विस्तृत,सभी पहलुओं को शामिल करते हुए; संपूर्ण और व्यापक।,सार्वजनिक स्वास्थ्य के लिए एक व्यापक दृष्टिकोण में रोकथाम और उपचार दोनों को शामिल किया जाना चाहिए।
225,बाधा,किसी कार्य पर लगी सीमा या प्रतिबंध।,बजट संबंधी बाधाओं के कारण सरकारें अक्सर सार्वजनिक बुनियादी ढांचे में पर्याप्त निवेश करने में असमर्थ रहती हैं।
226,उपभोग,"वस्तुओं, संसाधनों या ऊर्जा का उपयोग।",वैश्विक स्तर पर जलवायु परिवर्तन से निपटने के लिए ऊर्जा की खपत को कम करना एक प्रमुख रणनीति है।
227,समकालीन,वर्तमान समय में विद्यमान या घटित होने वाला।,समकालीन समाज को डिजिटल प्रौद्योगिकी और गोपनीयता से संबंधित अभूतपूर्व चुनौतियों का सामना करना पड़ रहा है।
228,विवादित,जिससे तीव्र असहमति या बहस उत्पन्न हो।,पर्यावरण संबंधी बहसों में परमाणु ऊर्जा का उपयोग एक अत्यंत विवादास्पद विषय बना हुआ है।
229,सहसंबंधी,दो चीजों के बीच पारस्परिक संबंध दर्शाने के लिए।,शोध से पता चलता है कि उच्च शिक्षा स्तर का बेहतर आर्थिक परिणामों के साथ गहरा संबंध है।
230,पाठ्यक्रम,किसी विद्यालय या पाठ्यक्रम में पढ़ाए जाने वाले विषय।,कई शिक्षाविदों का तर्क है कि राष्ट्रीय पाठ्यक्रम में अधिक आलोचनात्मक सोच कौशल को शामिल किया जाना चाहिए।
231,वनों की कटाई,मनुष्यों द्वारा बड़े पैमाने पर जंगलों की कटाई।,अमेज़न में वनों की कटाई मुख्य रूप से कृषि विस्तार और पशुपालन के कारण होती है।
232,जनसांख्यिकीय,किसी जनसंख्या समूह से संबंधित सांख्यिकीय आंकड़े।,वृद्ध आबादी की ओर जनसांख्यिकीय बदलाव पेंशन प्रणालियों पर काफी दबाव डालेंगे।
233,व्यय करना,किसी चीज की आपूर्ति को कम करना या समाप्त करना।,अत्यधिक मछली पकड़ने से समुद्री संसाधन खतरनाक और अस्थिर दर से कम होते जा रहे हैं।
234,बिगड़ना,गुणवत्ता में उत्तरोत्तर गिरावट आना।,"तत्काल हस्तक्षेप के बिना, शहरी क्षेत्रों में पर्यावरणीय परिस्थितियाँ बिगड़ती रहेंगी।"
